patcnty1,dsch_yr,race_grp1,Discharges,mdc_desc,gender,age
Contra Costa,2012,Black,13690,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,22
Contra Costa,2012,Hispanic,16801,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,55
Contra Costa,2012,American,605,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,10
Contra Costa,2012,Other,4727,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,8
Contra Costa,2012,Unknown,947,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown,54
Contra Costa,2012,White,56052,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,50
Contra Costa,2013,Aisan,9997,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,34
Contra Costa,2013,Black,12814,INFECTIOUS & PARASITIC DISEASES,Female,27
Contra Costa,2013,Hispanic,16931,MENTAL DISEASES & DISORDERS,Male,21
Contra Costa,2013,American,441,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,51
Contra Costa,2013,Other,4983,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,65
Contra Costa,2013,Unknown,1211,BURNS,Male,13
Contra Costa,2013,White,53533,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,19
Contra Costa,2014,Aisan,10089,MULTIPLE SIGNFICANT TRAUMA,Female,62
Contra Costa,2014,Black,12681,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,68
Contra Costa,2014,Hispanic,18376,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,76
Contra Costa,2014,American,381,"EYE, DISEASES & DISORDERS",Male,23
Contra Costa,2014,Other,4347,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown,33
Contra Costa,2014,Unknown,1368,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,77
Contra Costa,2014,White,51369,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,13
Contra Costa,2015,Aisan,11034,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown,42
Contra Costa,2015,Black,12968,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,10
Contra Costa,2015,Hispanic,19320,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,25
Contra Costa,2015,American,362,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female,11
Contra Costa,2015,Other,4097,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male,26
Contra Costa,2015,Unknown,1213,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,50
Contra Costa,2015,White,53253,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,21
Contra Costa,2016,Aisan,11345,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,71
Contra Costa,2016,Black,12789,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,69
Contra Costa,2016,Hispanic,19216,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,37
Contra Costa,2016,American,283,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,63
Contra Costa,2016,Other,3854,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,72
Contra Costa,2016,Unknown,1383,INFECTIOUS & PARASITIC DISEASES,Male,70
Contra Costa,2016,White,49877,MENTAL DISEASES & DISORDERS,Female,15
Contra Costa,2017,Aisan,11667,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,72
Contra Costa,2017,Black,12754,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,49
Contra Costa,2017,Hispanic,19262,BURNS,Male,15
Contra Costa,2017,American,289,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,41
Contra Costa,2017,Other,4104,MULTIPLE SIGNFICANT TRAUMA,Female,28
Contra Costa,2017,Unknown,1519,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male,9
Contra Costa,2017,White,50087,"EYE, DISEASES & DISORDERS",Unknown,55
Contra Costa,2018,Aisan,11908,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female,48
Contra Costa,2018,Black,12267,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male,14
Contra Costa,2018,Hispanic,19198,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown,54
Contra Costa,2018,American,276,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,55
Contra Costa,2018,Other,3852,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,45
Contra Costa,2018,Unknown,1855,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Unknown,61
Contra Costa,2018,White,48608,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female,47
Del Norte,2012,Aisan,99,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male,10
Del Norte,2012,Black,46,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown,44
Del Norte,2012,Hispanic,85,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,24
Del Norte,2012,American,143,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,27
Del Norte,2012,Other,20,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown,10
Del Norte,2012,Unknown,22,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,10
Del Norte,2012,White,2048,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,50
Del Norte,2013,Aisan,124,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown,22
Del Norte,2013,Black,23,INFECTIOUS & PARASITIC DISEASES,Female,56
Del Norte,2013,Hispanic,100,MENTAL DISEASES & DISORDERS,Male,59
Del Norte,2013,American,152,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,68
Del Norte,2013,Other,38,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,71
Del Norte,2013,Unknown,32,BURNS,Male,23
Del Norte,2013,White,2002,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,68
Del Norte,2014,Aisan,130,MULTIPLE SIGNFICANT TRAUMA,Female,49
Del Norte,2014,Black,49,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,28
Del Norte,2014,Hispanic,112,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,60
Del Norte,2014,American,178,"EYE, DISEASES & DISORDERS",Male,69
Del Norte,2014,Other,35,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown,62
Del Norte,2014,Unknown,38,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,27
Del Norte,2014,White,1905,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,63
Del Norte,2015,Aisan,122,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown,41
Del Norte,2015,Black,22,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,9
Del Norte,2015,Hispanic,102,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,44
Del Norte,2015,American,117,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown,16
Del Norte,2015,Other,41,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,29
Del Norte,2015,Unknown,49,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,27
Del Norte,2015,White,1790,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,15
Del Norte,2016,Aisan,70,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,13
Del Norte,2016,Black,15,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,55
Del Norte,2016,Hispanic,167,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,53
Del Norte,2016,American,157,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,61
Del Norte,2016,Other,49,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,8
Del Norte,2016,Unknown,47,INFECTIOUS & PARASITIC DISEASES,Male,30
Del Norte,2016,White,1889,MENTAL DISEASES & DISORDERS,Unknown,28
Del Norte,2017,Aisan,55,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,45
Del Norte,2017,Black,18,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,75
Del Norte,2017,Hispanic,196,BURNS,Unknown,40
Del Norte,2017,American,154,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,20
Del Norte,2017,Other,46,MULTIPLE SIGNFICANT TRAUMA,Male,26
Del Norte,2017,Unknown,34,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown,60
Del Norte,2017,White,1953,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,68
Del Norte,2018,Aisan,53,"EYE, DISEASES & DISORDERS",Male,35
Del Norte,2018,Black,21,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female,42
Del Norte,2018,Hispanic,203,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male,69
Del Norte,2018,American,141,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown,57
Del Norte,2018,Other,46,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,57
Del Norte,2018,Unknown,35,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,15
Del Norte,2018,White,2024,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,19
El Dorado,2012,Aisan,312,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,53
El Dorado,2012,Black,121,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,10
El Dorado,2012,Hispanic,1910,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,33
El Dorado,2012,American,59,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,29
El Dorado,2012,Other,128,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,54
El Dorado,2012,Unknown,51,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,73
El Dorado,2012,White,13805,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,61
El Dorado,2013,Aisan,314,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,49
El Dorado,2013,Black,133,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,26
El Dorado,2013,Hispanic,1883,INFECTIOUS & PARASITIC DISEASES,Female,76
El Dorado,2013,American,78,MENTAL DISEASES & DISORDERS,Male,55
El Dorado,2013,Other,104,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,10
El Dorado,2013,Unknown,67,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,53
El Dorado,2013,White,13997,BURNS,Female,26
El Dorado,2014,Aisan,346,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,11
El Dorado,2014,Black,120,MULTIPLE SIGNFICANT TRAUMA,Unknown,47
El Dorado,2014,Hispanic,3853,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,79
El Dorado,2014,American,46,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male,49
El Dorado,2014,Other,130,"EYE, DISEASES & DISORDERS",Female,22
El Dorado,2014,Unknown,92,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,9
El Dorado,2014,White,11688,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,15
El Dorado,2015,Aisan,432,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,12
El Dorado,2015,Black,189,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown,54
El Dorado,2015,Hispanic,6281,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,59
El Dorado,2015,American,38,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,34
El Dorado,2015,Other,232,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female,15
El Dorado,2015,Unknown,141,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male,65
El Dorado,2015,White,9102,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown,68
El Dorado,2016,Aisan,411,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,11
El Dorado,2016,Black,163,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,11
El Dorado,2016,Hispanic,1251,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown,34
El Dorado,2016,American,74,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,15
El Dorado,2016,Other,206,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,75
El Dorado,2016,Unknown,163,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown,38
El Dorado,2016,White,14977,INFECTIOUS & PARASITIC DISEASES,Female,27
El Dorado,2017,Aisan,434,MENTAL DISEASES & DISORDERS,Male,46
El Dorado,2017,Black,169,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,32
El Dorado,2017,Hispanic,1346,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,56
El Dorado,2017,American,70,BURNS,Male,11
El Dorado,2017,Other,272,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,66
El Dorado,2017,Unknown,147,MULTIPLE SIGNFICANT TRAUMA,Female,77
El Dorado,2017,White,14844,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,76
El Dorado,2018,Aisan,520,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,57
El Dorado,2018,Black,149,"EYE, DISEASES & DISORDERS",Female,48
El Dorado,2018,Hispanic,1297,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,78
El Dorado,2018,American,69,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,76
El Dorado,2018,Other,256,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,36
El Dorado,2018,Unknown,242,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,55
El Dorado,2018,White,14894,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown,17
Fresno,2012,Aisan,6896,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,48
Fresno,2012,Black,7454,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,9
Fresno,2012,Hispanic,46398,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,37
Fresno,2012,American,285,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,47
Fresno,2012,Other,2208,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,60
Fresno,2012,Unknown,405,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,75
Fresno,2012,White,42081,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,76
Fresno,2013,Aisan,7203,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,75
Fresno,2013,Black,7188,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",Female,59
Fresno,2013,Hispanic,45801,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,34
Fresno,2013,American,345,INFECTIOUS & PARASITIC DISEASES,Female,61
Fresno,2013,Other,2129,MENTAL DISEASES & DISORDERS,Male,42
Fresno,2013,Unknown,454,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,19
Fresno,2013,White,41808,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,74
Fresno,2014,Aisan,7096,BURNS,Female,70
Fresno,2014,Black,7207,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,50
Fresno,2014,Hispanic,44832,MULTIPLE SIGNFICANT TRAUMA,Female,70
Fresno,2014,American,332,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,79
Fresno,2014,Other,2110,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,53
Fresno,2014,Unknown,441,"EYE, DISEASES & DISORDERS",Male,19
Fresno,2014,White,41678,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female,13
Fresno,2015,Aisan,7471,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male,17
Fresno,2015,Black,7045,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,19
Fresno,2015,Hispanic,45950,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,11
Fresno,2015,American,405,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,67
Fresno,2015,Other,1917,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,68
Fresno,2015,Unknown,358,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female,31
Fresno,2015,White,41587,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male,37
Fresno,2016,Aisan,7703,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,58
Fresno,2016,Black,7161,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,59
Fresno,2016,Hispanic,45770,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,25
Fresno,2016,American,467,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,50
Fresno,2016,Other,1910,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,40
Fresno,2016,Unknown,446,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown,54
Fresno,2016,White,41885,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,74
Fresno,2017,Aisan,7735,INFECTIOUS & PARASITIC DISEASES,Male,23
Fresno,2017,Black,7154,MENTAL DISEASES & DISORDERS,Unknown,67
Fresno,2017,Hispanic,45888,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,8
Fresno,2017,American,482,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,49
Fresno,2017,Other,1996,BURNS,Unknown,70
Fresno,2017,Unknown,448,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,17
Fresno,2017,White,40859,MULTIPLE SIGNFICANT TRAUMA,Male,58
Fresno,2018,Aisan,7965,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown,44
Fresno,2018,Black,7180,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,70
Fresno,2018,Hispanic,45542,"EYE, DISEASES & DISORDERS",Male,49
Fresno,2018,American,488,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown,41
Fresno,2018,Other,2207,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,21
Fresno,2018,Unknown,312,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,28
Fresno,2018,White,40208,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown,47
Glenn,2012,Aisan,42,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,71
Glenn,2012,Black,27,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,30
Glenn,2012,Hispanic,774,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female,61
Glenn,2012,American,43,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male,25
Glenn,2012,Other,146,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown,72
Glenn,2012,Unknown,22,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,49
Glenn,2012,White,2119,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,49
Glenn,2013,Aisan,51,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown,76
Glenn,2013,Black,28,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,26
Glenn,2013,Hispanic,869,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,55
Glenn,2013,American,42,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown,73
Glenn,2013,Other,108,INFECTIOUS & PARASITIC DISEASES,Female,23
Glenn,2013,Unknown,27,MENTAL DISEASES & DISORDERS,Male,23
Glenn,2013,White,1945,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,43
Glenn,2014,Aisan,82,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,10
Glenn,2014,Black,20,BURNS,Male,47
Glenn,2014,Hispanic,934,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,12
Glenn,2014,American,37,MULTIPLE SIGNFICANT TRAUMA,Female,63
Glenn,2014,Other,121,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,40
Glenn,2014,Unknown,31,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,32
Glenn,2014,White,2215,"EYE, DISEASES & DISORDERS",Female,38
Glenn,2015,Aisan,55,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,31
Glenn,2015,Black,17,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,57
Glenn,2015,Hispanic,841,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,36
Glenn,2015,American,31,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown,22
Glenn,2015,Other,135,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,46
Glenn,2015,Unknown,32,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,68
Glenn,2015,White,2168,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown,61
Glenn,2016,Aisan,43,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,29
Glenn,2016,Black,27,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,30
Glenn,2016,Hispanic,823,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,18
Glenn,2016,American,33,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,9
Glenn,2016,Other,131,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,20
Glenn,2016,Unknown,52,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown,78
Glenn,2016,White,2264,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,34
Glenn,2017,Aisan,54,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,47
Glenn,2017,Black,21,INFECTIOUS & PARASITIC DISEASES,Female,30
Glenn,2017,Hispanic,937,MENTAL DISEASES & DISORDERS,Male,30
Glenn,2017,American,36,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,26
Glenn,2017,Other,119,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,58
Glenn,2017,Unknown,15,BURNS,Male,27
Glenn,2017,White,2154,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,24
Glenn,2018,Aisan,67,MULTIPLE SIGNFICANT TRAUMA,Female,51
Glenn,2018,Black,26,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,58
Glenn,2018,Hispanic,999,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,38
Glenn,2018,American,34,"EYE, DISEASES & DISORDERS",Female,47
Glenn,2018,Other,124,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,8
Glenn,2018,Unknown,32,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,43
Glenn,2018,White,2403,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,29
Humboldt,2012,Aisan,176,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,41
Humboldt,2012,Black,169,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown,17
Humboldt,2012,Hispanic,579,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,12
Humboldt,2012,American,653,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,14
Humboldt,2012,Other,227,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown,30
Humboldt,2012,Unknown,178,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,79
Humboldt,2012,White,10906,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,36
Humboldt,2013,Aisan,193,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,57
Humboldt,2013,Black,181,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,19
Humboldt,2013,Hispanic,632,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,22
Humboldt,2013,American,716,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown,39
Humboldt,2013,Other,198,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,25
Humboldt,2013,Unknown,218,INFECTIOUS & PARASITIC DISEASES,Male,42
Humboldt,2013,White,10605,MENTAL DISEASES & DISORDERS,Unknown,19
Humboldt,2014,Aisan,246,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,74
Humboldt,2014,Black,214,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,53
Humboldt,2014,Hispanic,614,BURNS,Unknown,58
Humboldt,2014,American,781,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,34
