patcnty1,dsch_yr,race_grp1,Discharges,mdc_desc,gender
Contra Costa,2013,American,441,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown
Contra Costa,2013,Other,4983,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
Contra Costa,2013,Unknown,1211,BURNS,Male
Contra Costa,2013,White,53533,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown
Contra Costa,2014,Aisan,10089,MULTIPLE SIGNFICANT TRAUMA,Female
Contra Costa,2014,Black,12681,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male
Contra Costa,2014,Hispanic,18376,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Contra Costa,2014,American,381,"EYE, DISEASES & DISORDERS",Male
Contra Costa,2014,Other,4347,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown
Contra Costa,2014,Unknown,1368,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Contra Costa,2014,White,51369,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Contra Costa,2015,Aisan,11034,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Contra Costa,2015,Black,12968,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Contra Costa,2015,Hispanic,19320,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Contra Costa,2015,American,362,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
Contra Costa,2015,Other,4097,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
Contra Costa,2015,Unknown,1213,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
Contra Costa,2015,White,53253,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Contra Costa,2016,Aisan,11345,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Contra Costa,2016,Black,12789,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Contra Costa,2016,Hispanic,19216,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
Contra Costa,2016,American,283,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
Contra Costa,2016,Other,3854,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Contra Costa,2016,Unknown,1383,INFECTIOUS & PARASITIC DISEASES,Male
Contra Costa,2016,White,49877,MENTAL DISEASES & DISORDERS,Female
Contra Costa,2017,Aisan,11667,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male
Contra Costa,2017,Black,12754,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
Contra Costa,2017,Hispanic,19262,BURNS,Male
Contra Costa,2017,American,289,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown
Contra Costa,2017,Other,4104,MULTIPLE SIGNFICANT TRAUMA,Female
Contra Costa,2017,Unknown,1519,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male
Contra Costa,2017,White,50087,"EYE, DISEASES & DISORDERS",Unknown
Contra Costa,2018,Aisan,11908,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
Contra Costa,2018,Black,12267,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
Contra Costa,2018,Hispanic,19198,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown
Contra Costa,2018,American,276,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
Contra Costa,2018,Other,3852,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
Contra Costa,2018,Unknown,1855,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Unknown
Contra Costa,2018,White,48608,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
Del Norte,2012,Aisan,99,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
Del Norte,2012,Black,46,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown
Del Norte,2012,Hispanic,85,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Del Norte,2012,American,143,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Del Norte,2012,Other,20,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown
Del Norte,2012,Unknown,22,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
Del Norte,2012,White,2048,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
Del Norte,2013,Aisan,124,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown
Del Norte,2013,Black,23,INFECTIOUS & PARASITIC DISEASES,Female
Del Norte,2013,Hispanic,100,MENTAL DISEASES & DISORDERS,Male
Del Norte,2013,American,152,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown
Del Norte,2013,Other,38,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
Del Norte,2013,Unknown,32,BURNS,Male
Del Norte,2013,White,2002,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown
Del Norte,2014,Aisan,130,MULTIPLE SIGNFICANT TRAUMA,Female
Del Norte,2014,Black,49,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male
Del Norte,2014,Hispanic,112,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Del Norte,2014,American,178,"EYE, DISEASES & DISORDERS",Male
Del Norte,2014,Other,35,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown
Del Norte,2014,Unknown,38,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Del Norte,2014,White,1905,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Del Norte,2015,Aisan,122,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Del Norte,2015,Black,22,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Del Norte,2015,Hispanic,102,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Del Norte,2015,American,117,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown
Del Norte,2015,Other,41,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Del Norte,2015,Unknown,49,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Del Norte,2015,White,1790,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Del Norte,2016,Aisan,70,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Del Norte,2016,Black,15,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Del Norte,2016,Hispanic,167,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
Del Norte,2016,American,157,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
Del Norte,2016,Other,49,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Del Norte,2016,Unknown,47,INFECTIOUS & PARASITIC DISEASES,Male
Del Norte,2016,White,1889,MENTAL DISEASES & DISORDERS,Unknown
Del Norte,2017,Aisan,55,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
Del Norte,2017,Black,18,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
Del Norte,2017,Hispanic,196,BURNS,Unknown
Del Norte,2017,American,154,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Del Norte,2017,Other,46,MULTIPLE SIGNFICANT TRAUMA,Male
Del Norte,2017,Unknown,34,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown
Del Norte,2017,White,1953,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Del Norte,2018,Aisan,53,"EYE, DISEASES & DISORDERS",Male
Del Norte,2018,Black,21,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
Del Norte,2018,Hispanic,203,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
Del Norte,2018,American,141,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown
Del Norte,2018,Other,46,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female
Del Norte,2018,Unknown,35,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male
Del Norte,2018,White,2024,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
El Dorado,2012,Aisan,312,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
El Dorado,2012,Black,121,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
El Dorado,2012,Hispanic,1910,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
El Dorado,2012,American,59,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
El Dorado,2012,Other,128,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
El Dorado,2012,Unknown,51,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
El Dorado,2012,White,13805,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
El Dorado,2013,Aisan,314,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female
El Dorado,2013,Black,133,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male
El Dorado,2013,Hispanic,1883,INFECTIOUS & PARASITIC DISEASES,Female
El Dorado,2013,American,78,MENTAL DISEASES & DISORDERS,Male
El Dorado,2013,Other,104,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
El Dorado,2013,Unknown,67,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
El Dorado,2013,White,13997,BURNS,Female
El Dorado,2014,Aisan,346,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male
El Dorado,2014,Black,120,MULTIPLE SIGNFICANT TRAUMA,Unknown
El Dorado,2014,Hispanic,3853,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female
El Dorado,2014,American,46,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male
El Dorado,2014,Other,130,"EYE, DISEASES & DISORDERS",Female
El Dorado,2014,Unknown,92,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
El Dorado,2014,White,11688,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
El Dorado,2015,Aisan,432,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
El Dorado,2015,Black,189,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown
El Dorado,2015,Hispanic,6281,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
El Dorado,2015,American,38,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
El Dorado,2015,Other,232,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
El Dorado,2015,Unknown,141,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
El Dorado,2015,White,9102,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown
El Dorado,2016,Aisan,411,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
El Dorado,2016,Black,163,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
El Dorado,2016,Hispanic,1251,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown
El Dorado,2016,American,74,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
El Dorado,2016,Other,206,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
El Dorado,2016,Unknown,163,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown
El Dorado,2016,White,14977,INFECTIOUS & PARASITIC DISEASES,Female
El Dorado,2017,Aisan,434,MENTAL DISEASES & DISORDERS,Male
El Dorado,2017,Black,169,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown
El Dorado,2017,Hispanic,1346,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
El Dorado,2017,American,70,BURNS,Male
El Dorado,2017,Other,272,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown
El Dorado,2017,Unknown,147,MULTIPLE SIGNFICANT TRAUMA,Female
El Dorado,2017,White,14844,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male
El Dorado,2018,Aisan,520,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown
El Dorado,2018,Black,149,"EYE, DISEASES & DISORDERS",Female
El Dorado,2018,Hispanic,1297,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
El Dorado,2018,American,69,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown
El Dorado,2018,Other,256,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
El Dorado,2018,Unknown,242,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
El Dorado,2018,White,14894,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown
Fresno,2012,Aisan,6896,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
Fresno,2012,Black,7454,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
Fresno,2012,Hispanic,46398,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Fresno,2012,American,285,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Fresno,2012,Other,2208,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Fresno,2012,Unknown,405,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Fresno,2012,White,42081,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
Fresno,2013,Aisan,7203,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
Fresno,2013,Black,7188,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",Female
Fresno,2013,Hispanic,45801,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male
Fresno,2013,American,345,INFECTIOUS & PARASITIC DISEASES,Female
Fresno,2013,Other,2129,MENTAL DISEASES & DISORDERS,Male
Fresno,2013,Unknown,454,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
Fresno,2013,White,41808,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
Fresno,2014,Aisan,7096,BURNS,Female
Fresno,2014,Black,7207,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male
Fresno,2014,Hispanic,44832,MULTIPLE SIGNFICANT TRAUMA,Female
Fresno,2014,American,332,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male
Fresno,2014,Other,2110,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Fresno,2014,Unknown,441,"EYE, DISEASES & DISORDERS",Male
Fresno,2014,White,41678,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female
Fresno,2015,Aisan,7471,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male
Fresno,2015,Black,7045,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
Fresno,2015,Hispanic,45950,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
Fresno,2015,American,405,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Fresno,2015,Other,1917,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Fresno,2015,Unknown,358,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
Fresno,2015,White,41587,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
Fresno,2016,Aisan,7703,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
Fresno,2016,Black,7161,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Fresno,2016,Hispanic,45770,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Fresno,2016,American,467,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
Fresno,2016,Other,1910,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
Fresno,2016,Unknown,446,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown
Fresno,2016,White,41885,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Fresno,2017,Aisan,7735,INFECTIOUS & PARASITIC DISEASES,Male
Fresno,2017,Black,7154,MENTAL DISEASES & DISORDERS,Unknown
Fresno,2017,Hispanic,45888,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
Fresno,2017,American,482,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
Fresno,2017,Other,1996,BURNS,Unknown
Fresno,2017,Unknown,448,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Fresno,2017,White,40859,MULTIPLE SIGNFICANT TRAUMA,Male
Fresno,2018,Aisan,7965,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown
Fresno,2018,Black,7180,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Fresno,2018,Hispanic,45542,"EYE, DISEASES & DISORDERS",Male
Fresno,2018,American,488,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown
Fresno,2018,Other,2207,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Fresno,2018,Unknown,312,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Fresno,2018,White,40208,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Glenn,2012,Aisan,42,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Glenn,2012,Black,27,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Glenn,2012,Hispanic,774,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female
Glenn,2012,American,43,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male
Glenn,2012,Other,146,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown
Glenn,2012,Unknown,22,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Glenn,2012,White,2119,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Glenn,2013,Aisan,51,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown
Glenn,2013,Black,28,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female
Glenn,2013,Hispanic,869,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male
Glenn,2013,American,42,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown
Glenn,2013,Other,108,INFECTIOUS & PARASITIC DISEASES,Female
Glenn,2013,Unknown,27,MENTAL DISEASES & DISORDERS,Male
Glenn,2013,White,1945,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown
Glenn,2014,Aisan,82,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
Glenn,2014,Black,20,BURNS,Male
Glenn,2014,Hispanic,934,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown
Glenn,2014,American,37,MULTIPLE SIGNFICANT TRAUMA,Female
Glenn,2014,Other,121,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male
Glenn,2014,Unknown,31,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown
Glenn,2014,White,2215,"EYE, DISEASES & DISORDERS",Female
Glenn,2015,Aisan,55,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
Glenn,2015,Black,17,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Glenn,2015,Hispanic,841,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Glenn,2015,American,31,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Glenn,2015,Other,135,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Glenn,2015,Unknown,32,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Glenn,2015,White,2168,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown
Glenn,2016,Aisan,43,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Glenn,2016,Black,27,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Glenn,2016,Hispanic,823,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Glenn,2016,American,33,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Glenn,2016,Other,131,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Glenn,2016,Unknown,52,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown
Glenn,2016,White,2264,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female
Glenn,2017,Aisan,54,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male
Glenn,2017,Black,21,INFECTIOUS & PARASITIC DISEASES,Female
Glenn,2017,Hispanic,937,MENTAL DISEASES & DISORDERS,Male
Glenn,2017,American,36,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown
Glenn,2017,Other,119,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female
Glenn,2017,Unknown,15,BURNS,Male
Glenn,2017,White,2154,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown
Glenn,2018,Aisan,67,MULTIPLE SIGNFICANT TRAUMA,Female
Glenn,2018,Black,26,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male
Glenn,2018,Hispanic,999,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown
Glenn,2018,American,34,"EYE, DISEASES & DISORDERS",Female
Glenn,2018,Other,124,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male
Glenn,2018,Unknown,32,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown
Glenn,2018,White,2403,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female
Humboldt,2012,Aisan,176,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male
Humboldt,2012,Black,169,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown
Humboldt,2012,Hispanic,579,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female
Humboldt,2012,American,653,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male
Humboldt,2012,Other,227,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown
Humboldt,2012,Unknown,178,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female
Humboldt,2012,White,10906,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male
Humboldt,2013,Aisan,193,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Humboldt,2013,Black,181,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female
Humboldt,2013,Hispanic,632,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male
Humboldt,2013,American,716,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown
Humboldt,2013,Other,198,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female
Humboldt,2013,Unknown,218,INFECTIOUS & PARASITIC DISEASES,Male
Humboldt,2013,White,10605,MENTAL DISEASES & DISORDERS,Unknown
Humboldt,2014,Aisan,246,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female
Humboldt,2014,Black,214,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male
Humboldt,2014,Hispanic,614,BURNS,Unknown
Humboldt,2014,American,781,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female
Humboldt,2014,Other,246,MULTIPLE SIGNFICANT TRAUMA,Male
Humboldt,2014,Unknown,295,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown
Humboldt,2014,White,10825,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female
Humboldt,2015,Aisan,217,"EYE, DISEASES & DISORDERS",Male
Humboldt,2015,Black,187,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown
Humboldt,2015,Hispanic,592,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female
Humboldt,2015,American,733,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male
Humboldt,2015,Other,424,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Humboldt,2015,Unknown,343,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female
Humboldt,2015,White,10581,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male
Humboldt,2016,Aisan,272,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown
Humboldt,2016,Black,226,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female
Humboldt,2016,Hispanic,668,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male
Humboldt,2016,American,765,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown
Humboldt,2016,Other,459,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female
Humboldt,2016,Unknown,459,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male
Humboldt,2016,White,10992,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown
Humboldt,2017,Aisan,254,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female
Humboldt,2017,Black,192,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male
